description,price,rating,review_count,url
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 4600H 15.6"" (39.63cm) FHD IPS Gaming Laptop (8GB/512GB SSD/Windows 10/NVIDIA GTX 1650 4GB/120Hz Refresh Display/Onyx Black/2.2Kg), 82EY00UAIN","61,988",4.4 out of 5 stars,158,https://www.amazon.in/Lenovo-IdeaPad-39-63cm-Windows-82EY00UAIN/dp/B095KQ1G3X/ref=sr_1_135?dchild=1&keywords=laptop&qid=1627416970&sr=8-135
"Dell Inspiron 3501 15.6-inch FHD Laptop (11th Gen Core i5-1135G7/8GB/1TB HDD/Windows 10 + MS Office 2019), Soft Mint","58,434",3.9 out of 5 stars,23,https://www.amazon.in/Dell-Inspiron-15-6-inch-i5-1135G7-Windows/dp/B08Y6XG7K1/ref=sr_1_136?dchild=1&keywords=laptop&qid=1627416970&sr=8-136
"HP 245 G7 Commercial Laptop (ATHLON-3050U, 4GB RAM, 1TB HDD, DOS - Doesn't Come with Windows), 1S5E8PA - for Small and Medium Business","27,046",3.7 out of 5 stars,15,https://www.amazon.in/HP-245-1S5E8PA-ATHLON-3050U-14inch/dp/B08P1LGK4F/ref=sr_1_137?dchild=1&keywords=laptop&qid=1627416970&sr=8-137
Acer Aspire 5 Thin & Light 11th Gen Core i5 Laptop (8 GB RAM/1 TB HDD/Windows 10/Intel Iris Xe Graphics/Backlit Keyboard/1.65Kg/Silver)- 15.6-inch(35.56 cms) FHD Screen A515-56,"51,659",,,https://www.amazon.in/Acer-Graphics-Keyboard-15-6-inch-A515-56/dp/B098DSF15C/ref=sr_1_138?dchild=1&keywords=laptop&qid=1627416970&sr=8-138
"Dell Vostro 3401 14"" FHD Display Laptop (11th Gen i3-1115G4 / 8GB / 1TB HDD / Integrated Graphics / Win 10 + MSO / Accent Black) D552175WIN9BE","39,590",3.9 out of 5 stars,125,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A031483324Y1VY96B75IN&url=%2FDell-i3-1115G4-Integrated-Graphics-D552175WIN9BE%2Fdp%2FB08X4P6V2M%2Fref%3Dsr_1_139_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416970%26sr%3D8-139-spons%26psc%3D1&qualifier=1627416970&id=2200690136754026&widgetName=sp_mtf
"Dell Inspiron 3501 15.6"" (39.62 cms) FHD Display Laptop (i5-1135G7 / 4GB / 1TB HDD + 256GB SSD / Integrated Graphics / Win 10 + MSO / Soft Mint Color) D560437WIN9SE","56,000",3.8 out of 5 stars,52,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A03508503MV3QY4S605CL&url=%2FDell-Inspiron-i5-1135G7-Integrated-D560437WIN9SE%2Fdp%2FB08X4PZZMM%2Fref%3Dsr_1_140_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416970%26sr%3D8-140-spons%26psc%3D1&qualifier=1627416970&id=2200690136754026&widgetName=sp_mtf
"Avita LIBER V NS14A8INF542-CS Thin and Light 14 inch (35.56cm) Laptop( Intel UHD Graphics 620/ 8GB/256GB SSD /Win 10 Home/ Backlit Keyboard/ Fingerprint Sensor/ MSO 365) 1.28kg, Cloud Silver","40,994",,,https://www.amazon.in/NS14A8INF542-CS-35-56cm-Graphics-Keyboard-Fingerprint/dp/B099F6BLDC/ref=sr_1_141?dchild=1&keywords=laptop&qid=1627416970&sr=8-141
"Acer Extensa 15 10th Gen Intel Core i3-1005G1 15.6' Full HD Display Thin and Light Laptop(4GB RAM/1 TB HDD/Win10/Integrated Graphics/Black/1.9 Kg), EX215-22","33,480",2.9 out of 5 stars,12,https://www.amazon.in/Acer-i3-1005G1-Integrated-Graphics-EX215-22/dp/B08T69P9ZF/ref=sr_1_142?dchild=1&keywords=laptop&qid=1627416970&sr=8-142
"(Renewed) HP Elitebook 840 G3 Laptop (Core i5 6th Gen 8Gb Ram 256Gb SSD 14.1"" Led Windows 10 Pro)","40,999",,,https://www.amazon.in/Renewed-HP-Elitebook-840-Windows/dp/B09B3XYGRB/ref=sr_1_143?dchild=1&keywords=laptop&qid=1627416970&sr=8-143
"AVITA Essential Refresh NE14A2INC44A-MW 14-inch/35.56 cm(Intel Celeron-N4020/4GB/256GB SSD/Windows 10 Home/FHD/Integrated Graphics), Matt White","21,686",3.5 out of 5 stars,3,https://www.amazon.in/AVITA-Essential-NE14A2INC44A-MW-Celeron-N4020-Integrated/dp/B08YRFDN62/ref=sr_1_144?dchild=1&keywords=laptop&qid=1627416970&sr=8-144
"MSI GF65 Thin, Intel i7-10750H, 15.6"" FHD (39.6 cm) IPS-Level 144Hz Panel Laptop (16GB/512GB NVMe SSD/Windows 10 Home/Nvidia GTX1660 Ti 6GB GDDR6/Black/1.86Kg), 10SDR-1280IN","94,171",3.7 out of 5 stars,18,https://www.amazon.in/MSI-i7-10750H-IPS-Level-Windows-10SDR-1280IN/dp/B093L8JCZV/ref=sr_1_145?dchild=1&keywords=laptop&qid=1627416970&sr=8-145
"Dell Inspiron 3505 15.6"" FHD Display Laptop (R5-3450U / 8GB / 1TB + 256Gb SSD / Vega Graphics / Win 10 + MSO / Accent Black) D560431WIN9B","48,027",3.9 out of 5 stars,10,https://www.amazon.in/Dell-Inspiron-R5-3450U-Graphics-D560431WIN9B/dp/B0919M8GTN/ref=sr_1_146?dchild=1&keywords=laptop&qid=1627416970&sr=8-146
"HP Pavilion x360 (2021) 14"" (35.56cms) FHD Touchscreen Laptop, 11th Gen Core i3, 8 GB RAM, 256GB SSD, 2-in-1 Convertible, Windows 10, MS Office, Finger Print Reader (14-dw1036TU)","49,490",4.2 out of 5 stars,181,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A0357250COD9NGGSJ8TI&url=%2FHP-Pavilion-Touchscreen-Convertible-14-dw1036TU%2Fdp%2FB08SRDW9ZT%2Fref%3Dsr_1_149_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416970%26sr%3D8-149-spons%26psc%3D1&qualifier=1627416970&id=2200690136754026&widgetName=sp_btf
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.63cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 10/MS Office/Nvidia GeForce MX450/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG0148IN","71,990",2.9 out of 5 stars,4,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A073607225GJ4NGP4IW1L&url=%2FLenovo-IdeaPad-Fingerprint-Graphite-82FG0148IN%2Fdp%2FB096SKBM59%2Fref%3Dsr_1_150_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416970%26sr%3D8-150-spons%26psc%3D1&qualifier=1627416970&id=2200690136754026&widgetName=sp_btf
"Acer Nitro 5 Intel Core i5-11th Generation 144 Hz Refresh Rate 15.6-inch (39.62 cms) Gaming Laptop (8GB Ram/512 GB SSD/Win10/GTX 1650 Graphics/Obsidian Black/2.2 Kgs), AN515-56 + Xbox Game Pass for PC","69,990",4.3 out of 5 stars,726,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A0301285PJG277PRTI4&url=%2FAcer-Generation-15-6-inch-Graphics-AN515-56%2Fdp%2FB091GPC1VD%2Fref%3Dsr_1_145_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416974%26sr%3D8-145-spons%26psc%3D1&qualifier=1627416974&id=3056551454813811&widgetName=sp_atf_next
"Lenovo Ideapad S340 Intel Core i5 10th Gen 14"" (35.56cms) FHD Thin and Light Laptop (8GB/512GB/Windows 10/Office 2019/NVIDIA MX230 2GB Graphics/Grey/1.6Kg), 81WJ002SIN","56,990",3.9 out of 5 stars,624,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A02651108C17FK5XZOXZ&url=%2FLenovo-Ideapad-Windows-Graphics-81WJ002SIN%2Fdp%2FB08696H3JD%2Fref%3Dsr_1_146_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416974%26sr%3D8-146-spons%26psc%3D1&qualifier=1627416974&id=3056551454813811&widgetName=sp_atf_next
"(Renewed) Dell Intel 6th Gen Core i5 6200U 14-Inch (35.56 cms) 1366x768 Laptop (16 GB/1TB HDD/Windows/MS Office 2019 /Intel/Black/2.20 Kg), Dell LATITUDE E5470","49,999",5.0 out of 5 stars,2,https://www.amazon.in/Renewed-Dell-14-Inch-1366x768-LATITUDE/dp/B08TX33R69/ref=sr_1_147?dchild=1&keywords=laptop&qid=1627416974&sr=8-147
"Dell Inspiron 5515 15.6"" FHD AG 250nits Display Laptop (AMD Lucienne R5 5500U / 8GB / 512GB SSD / AMD Lucienne Graphic / Win 10 + MSO / Backlit KB + FPR / Silver) D560459WIN9SE","65,157",,,https://www.amazon.in/Dell-Inspiron-5515-Lucienne-D560459WIN9SE/dp/B097C2D9QD/ref=sr_1_148?dchild=1&keywords=laptop&qid=1627416974&sr=8-148
"Lenovo V15 (2021) Intel Core i3 10th Gen 15.6"" FHD Thin and Light Laptop (4GB RAM/ 1TB HDD/ Windows 10 Home/ Iron Grey/ 1.85 kg), 82C500XWIH","35,190",,,https://www.amazon.in/Lenovo-Intel-Laptop-Windows-82C500XWIH/dp/B0979M3Z9W/ref=sr_1_149?dchild=1&keywords=laptop&qid=1627416974&sr=8-149
"(Renewed) HP Elitebook 840 G3 Laptop (Core i5 6th Gen 8Gb Ram 256Gb SSD 14.1"" Led Windows 10 Pro)","40,999",,,https://www.amazon.in/Renewed-HP-Elitebook-840-Windows/dp/B09B3XYGRB/ref=sr_1_150?dchild=1&keywords=laptop&qid=1627416974&sr=8-150
Dell Inspiron 3501 15-inch FHD Laptop (11th Gen i5-1135G7/8GB/1TB HDD/256GB SSD/Win 10 + MS Office/2GB Graphics/Soft Mint),"63,700",4.1 out of 5 stars,107,https://www.amazon.in/Dell-Inspiron-3501-i5-1135G7-Graphics/dp/B08QCKPLZX/ref=sr_1_153?dchild=1&keywords=laptop&qid=1627416974&sr=8-153
"AVITA Essential Refresh NE14A2INC44A-MW 14-inch/35.56 cm(Intel Celeron-N4020/4GB/256GB SSD/Windows 10 Home/FHD/Integrated Graphics), Matt White","21,686",3.5 out of 5 stars,3,https://www.amazon.in/AVITA-Essential-NE14A2INC44A-MW-Celeron-N4020-Integrated/dp/B08YRFDN62/ref=sr_1_154?dchild=1&keywords=laptop&qid=1627416974&sr=8-154
"HP Pavilion (2021) Thin & Light 11th Gen Core i5 Laptop, 16 GB RAM, 512GB SSD, Iris Xe Graphics, 14-inch (35.56 cms) FHD Screen, Win 10, MS Office, Backlit Keyboard, Tranquil Pink (14-dv0055TU)","65,990",4.4 out of 5 stars,605,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A03118131UB58SWG78IUL&url=%2FHP-Pavilion-Laptop-Graphics-14-dv0055TU%2Fdp%2FB0953DD9FC%2Fref%3Dsr_1_155_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416974%26sr%3D8-155-spons%26psc%3D1&qualifier=1627416974&id=3056551454813811&widgetName=sp_mtf
"Lenovo IdeaPad S145 Intel Core i5 10th Gen 15.6"" (39.62 cms) Full HD Thin and Light Laptop (8GB/512GB SSD/Windows10/Office/Platinum Grey/1.85Kg), 81W800HWIN","57,990",4.1 out of 5 stars,32,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A02162762D00NK8RXX2MJ&url=%2FLenovo-IdeaPad-Windows10-Platinum-81W800HWIN%2Fdp%2FB08GGC5Y19%2Fref%3Dsr_1_156_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416974%26sr%3D8-156-spons%26psc%3D1&qualifier=1627416974&id=3056551454813811&widgetName=sp_mtf
"MSI GF65 Thin, Intel i7-10750H, 15.6"" FHD (39.6 cm) IPS-Level 144Hz Panel Laptop (16GB/512GB NVMe SSD/Windows 10 Home/Nvidia GTX1660 Ti 6GB GDDR6/Black/1.86Kg), 10SDR-1280IN","94,171",3.7 out of 5 stars,18,https://www.amazon.in/MSI-i7-10750H-IPS-Level-Windows-10SDR-1280IN/dp/B093L8JCZV/ref=sr_1_157?dchild=1&keywords=laptop&qid=1627416974&sr=8-157
"Dell Inspiron 3505 15.6"" FHD Display Laptop (R5-3450U / 8GB / 1TB + 256Gb SSD / Vega Graphics / Win 10 + MSO / Accent Black) D560431WIN9B","48,027",3.9 out of 5 stars,10,https://www.amazon.in/Dell-Inspiron-R5-3450U-Graphics-D560431WIN9B/dp/B0919M8GTN/ref=sr_1_158?dchild=1&keywords=laptop&qid=1627416974&sr=8-158
"Lenovo V15-ADA AMD RYZEN 3 3250U 15.6-inch HD Laptop (4GB/1TB/Windows 10/Iron Grey),82C700H3IH","32,180",3.7 out of 5 stars,22,https://www.amazon.in/Lenovo-V15-ADA-15-6-inch-Windows-82C700H3IH/dp/B091KJHJT3/ref=sr_1_159?dchild=1&keywords=laptop&qid=1627416974&sr=8-159
Acer Aspire 5 Thin and Light Laptop Intel Core I3 11th Gen (4GB/1 TB/ Windows 10 Home/MS Office H&S 2019) A515-56 with 39.6 cm (15.6 Inch) with FHD Display / 1.65 Kgs,"39,690",5.0 out of 5 stars,1,https://www.amazon.in/Acer-Aspire-Windows-A515-56-Display/dp/B0927QGS99/ref=sr_1_160?dchild=1&keywords=laptop&qid=1627416974&sr=8-160
"AVITA Liber NS14A8INF561-PAF 14"" (35.56cms) Laptop (10th Gen Core i5-10210U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Golden Matt Black, Special Edition","40,000",4.0 out of 5 stars,667,https://www.amazon.in/AVITA-NS14A8INF561-PAF-i5-10210U-Integrated-Graphics/dp/B08H17YDFR/ref=sr_1_161?dchild=1&keywords=laptop&qid=1627416974&sr=8-161
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6 FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG0166IN","66,990",,,https://www.amazon.in/Lenovo-Keyboard-Fingerprint-Graphite-82FG0166IN/dp/B0999BYH8Z/ref=sr_1_162?dchild=1&keywords=laptop&qid=1627416974&sr=8-162
"Del Inspiron 3501 15.6"" FHD Display Laptop (11th Gen i5-1135G7 / 8GB / 1TB HDD + 256GB SSD / NVIDIA MX330 2GB GDDR5/ Win 10 + MSO /Soft Mint) D560438WIN9SE","63,800",3.6 out of 5 stars,41,https://www.amazon.in/Inspiron-Display-Laptop-i5-1135G7-D560438WIN9SE/dp/B08X4NT9SD/ref=sr_1_164?dchild=1&keywords=laptop&qid=1627416974&sr=8-164
"Acer Swift 5 14"" (35.56 cms) Full HD IPS Display with Touchscreen Ultra Thin and Light Notebook (Intel i5 - 11th Gen/8GB RAM/512GB SSD/Win10/Intel Iris Xe Graphics/1.05 Kg/Mist Green), SF514-55TA","68,989",4.3 out of 5 stars,27,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A03454661JLLH42IVR2SH&url=%2FAcer-Swift-Display-Touchscreen-Notebook%2Fdp%2FB08P6GCH7Y%2Fref%3Dsr_1_165_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416974%26sr%3D8-165-spons%26psc%3D1&qualifier=1627416974&id=3056551454813811&widgetName=sp_btf
"Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 15.6"" (39.6cm) FHD IPS Thin & Light Laptop(8GB/1TB+256GB SSD/Windows 10/MS Office/Nvidia GeForce MX450/Fingerprint Reader/Graphite Grey/1.66Kg), 82FG010AIN","68,990",,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A07355801PY12NN3AXYIQ&url=%2FLenovo-IdeaPad-Fingerprint-Graphite-82FG010AIN%2Fdp%2FB096SJT7TY%2Fref%3Dsr_1_166_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416974%26sr%3D8-166-spons%26psc%3D1&qualifier=1627416974&id=3056551454813811&widgetName=sp_btf
"Dell G3 3500 15.6"" FHD WVA AG 120Hz 250 NITS Display Gaming Laptop (i5-10300H / 8GB / 1TB + 256GB SSD / NVIDIA GEFORCE GTX 1650 4GB GDDR6, Win 10 / Black / FPR + Blue KB) D560319HIN9B","71,690",2.0 out of 5 stars,1,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A05763253T1RQ405JSSN0&url=%2FDell-Display-i5-10300H-GEFORCE-D560319HIN9B%2Fdp%2FB0919N5XFY%2Fref%3Dsr_1_161_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416978%26sr%3D8-161-spons%26psc%3D1&qualifier=1627416978&id=2085489617748086&widgetName=sp_atf_next
"Acer Aspire 3 Intel Core i5-1035G1 15.6"" FHD Display Thin and Light Laptop (8GB Ram/1TB HDD/Windows 10 Home/Nvidia MX 330 Graphics), Charcoal Black/1.9kg), A315-57G","49,999",3.2 out of 5 stars,10,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A02657022DTCOT6CSF2VD&url=%2FAcer-i5-1035G1-Graphics-Charcoal-A315-57G%2Fdp%2FB08HR3CYGQ%2Fref%3Dsr_1_162_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416978%26sr%3D8-162-spons%26psc%3D1&qualifier=1627416978&id=2085489617748086&widgetName=sp_atf_next
"(Renewed) Dell Intel Core i5-4th Gen 14 Inch(35.56 cms) 1366x768 HD Laptop (16GB RAM /1TB SSD/Windows 10 Pro/MS Office/Intel Integrated HD Graphics 4400/1.9Kg,Silver) Latitude E7440","40,499",,,https://www.amazon.in/Dell-1366x768-Integrated-Graphics-Latitude/dp/B09B51JVQ3/ref=sr_1_164?dchild=1&keywords=laptop&qid=1627416978&sr=8-164
"Acer Travelmate Intel i5-11th Gen 14-inch Display 1920 x 1080 Thin and Light Laptop (8GB Ram/512 GB SSD/Window 10 Home/Intel Iris Xe Graphics/Black/1.625 Kgs), TMP214-53","52,349",,,https://www.amazon.in/Acer-Travelmate-i5-11th-Graphics-TMP214-53/dp/B096XG4KCC/ref=sr_1_165?dchild=1&keywords=laptop&qid=1627416978&sr=8-165
"AVITA LIBER V14 NS14A8INW562-SSA 14"" (35.56cms) Laptop AMD Ryzen 7-3700U/8GB/512GB SSD/FHD/Windows 10 Home/ Radeon RX Vega 10 Graphics/1.30kg/ MS Office 365, Star Silver, Large","49,196",4.0 out of 5 stars,3,https://www.amazon.in/AVITA-NS14A8INW562-SSA-35-56cms-7-3700U-Graphics/dp/B095H2XFT6/ref=sr_1_167?dchild=1&keywords=laptop&qid=1627416978&sr=8-167
"(Renewed) Dell Intel Core i5-4th Gen 14 Inch(35.56 cms) 1366x768 HD Laptop (8GB RAM/1TB HDD/Windows 10 Pro/MS Office/Intel Integrated HD Graphics 4400/1.9Kg,Silver) Latitude E7440","36,999",,,https://www.amazon.in/Dell-1366x768-Integrated-Graphics-Latitude/dp/B09B4ZZ9K9/ref=sr_1_168?dchild=1&keywords=laptop&qid=1627416978&sr=8-168
"Lenovo V15 Intel Core i5 10th Gen 15"" (38.1 cms) Full HD Thin and Light Laptop (8GB RAM/ 256GB SSD/ Windows 10 Home/ Grey/ 1.85 kg), 82C500PFIH","54,700",3.8 out of 5 stars,159,https://www.amazon.in/Lenovo-15-inch-Laptop-Windows-82C500PFIH/dp/B08BXY8NMP/ref=sr_1_169?dchild=1&keywords=laptop&qid=1627416978&sr=8-169
"Dell 14 (2021) i3-1125G4 2in1 Touch Screen Laptop, 8Gb RAM, 256Gb SSD, 14” (35.56 cms) FHD Display, Win 10 + MSO, Backlit KB + FPR, Silver Color (Inspiron 5410, D560563WIN9S)","50,190",3.7 out of 5 stars,33,https://www.amazon.in/Dell-i3-1125G4-Inspiron-5410-D560563WIN9S/dp/B097SYQL3M/ref=sr_1_170?dchild=1&keywords=laptop&qid=1627416978&sr=8-170
Acer Aspire 5 Thin & Light 11th Gen Core i5 Laptop (8 GB RAM/1 TB HDD/Windows 10/Intel Iris Xe Graphics/Backlit Keyboard/1.65Kg/Silver)- 15.6-inch(35.56 cms) FHD Screen A515-56,"51,659",,,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A0552889316VC79NU22W7&url=%2FAcer-Graphics-Keyboard-15-6-inch-A515-56%2Fdp%2FB098DSF15C%2Fref%3Dsr_1_171_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416978%26sr%3D8-171-spons%26psc%3D1&qualifier=1627416978&id=2085489617748086&widgetName=sp_mtf
"HP 15 11th Gen Intel Core i5 Processor 15.6-inch(39.6 cm) FHD Laptop with Alexa Built-in(8GB/512GB SSD/Windows 10/2GB MX350 Graphics/Natural Silver/1.75Kg), 15s-dr3500TX","62,990",4.2 out of 5 stars,75,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A03119691VWTICP6EEW4M&url=%2FHP-Processor-15-6-inch-Graphics-15s-dr3500TX%2Fdp%2FB0928T6QM3%2Fref%3Dsr_1_172_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416978%26sr%3D8-172-spons%26psc%3D1&qualifier=1627416978&id=2085489617748086&widgetName=sp_mtf
"ASUS TUF Gaming F15 Laptop 15.6"" (39.62 cms) FHD 144Hz, Intel Core i5-10300H 10th Gen, GeForce GTX 1650 4GB GDDR6 Graphics (8GB RAM/512GB NVMe SSD/Windows 10/Fortress Gray/2.30 Kg), FX566LH-HN257T","61,990",4.4 out of 5 stars,283,https://www.amazon.in/ASUS-i5-10300H-Graphics-Fortress-FX566LH-HN257T/dp/B08CRMTKMK/ref=sr_1_174?dchild=1&keywords=laptop&qid=1627416978&sr=8-174
"Acer Nitro 5 Ryzen 5 4600H 15.6-inch Display Thin and Light Gaming Laptop (16GB RAM/512 GB SSD/Win10/GTX 1650 Graphics/Obsidian Black/2.3 Kgs), AN515-44 + Xbox Game Pass for PC","69,990",4.2 out of 5 stars,102,https://www.amazon.in/Acer-15-6-inch-Graphics-Obsidian-AN515-44/dp/B092VM8GGF/ref=sr_1_175?dchild=1&keywords=laptop&qid=1627416978&sr=8-175
"Asus Vivobook M515DA-EJ001T- AMD Athlon Silver 3050U, 2.3 GHz / 4GB DDR4 / 1TB HDD / 15.6"" FHD / AMD Radeon™ Integrated Graphics / Windows 10 Home / 1Yr Warranty / Grey","32,990",3.5 out of 5 stars,40,https://www.amazon.in/Vivobook-M515DA-EJ001T-RadeonTM-Integrated-Graphics/dp/B08Q6B4X7N/ref=sr_1_176?dchild=1&keywords=laptop&qid=1627416978&sr=8-176
"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 15.6-inch FHD Gaming Laptop (8GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650Ti 4GB/Shadow Black), 15-dk1508TX","68,990",4.3 out of 5 stars,45,https://www.amazon.in/HP-Pavilion-Processor-15-6-inch-15-dk1508TX/dp/B08ZN6KNP1/ref=sr_1_177?dchild=1&keywords=laptop&qid=1627416978&sr=8-177
"(Renewed) HP Elitebook 840 G3 Laptop (Core i5 6th Gen 8Gb Ram 1Tb Hdd 14.1"" Led Windows 10 Pro)","42,999",,,https://www.amazon.in/Renewed-HP-Elitebook-840-Windows/dp/B09B3YVSKF/ref=sr_1_178?dchild=1&keywords=laptop&qid=1627416978&sr=8-178
"LG Gram 10th Gen Intel Core i5-1035G7 14"" (35.56cms) IPS Full HD (1920X1080) Thin and Light Laptop (8GB/256GB SSD/Windows 10 64-bit/Dark Silver/999gms), 14Z90N","62,990",4.4 out of 5 stars,50,https://www.amazon.in/LG-i5-1035G7-14-inch-1920X1080-Windows/dp/B08J42VSL6/ref=sr_1_179?dchild=1&keywords=laptop&qid=1627416978&sr=8-179
"Lenovo IdeaPad Slim 3 2021 11th Gen Intel Core i5 15.6"" (39.63cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/2 Year Warranty/Arctic Grey/1.65Kg), 82H8014BIN","60,500",3.8 out of 5 stars,24,https://www.amazon.in/Lenovo-IdeaPad-Keyboard-Warranty-82H8014BIN/dp/B096359ZZG/ref=sr_1_180?dchild=1&keywords=laptop&qid=1627416978&sr=8-180
"ASUS VivoBook 14 (2020) Intel Core i3-1005G1 10th Gen 14-inch (35.56 cms) FHD Thin and Light Laptop (4GB/256GB NVMe SSD/Integrated Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JA-EK312TS","42,603",3.7 out of 5 stars,302,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A03459581JUPUZASVRCES&url=%2FASUS-VivoBook-i3-1005G1-Integrated-X415JA-EK312TS%2Fdp%2FB08JMSHVJW%2Fref%3Dsr_1_181_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416978%26sr%3D8-181-spons%26psc%3D1&qualifier=1627416978&id=2085489617748086&widgetName=sp_btf
Lenovo IdeaPad Flex 5 10th Gen Intel Core i3 14-inch FHD IPS 2-in-1 Touchscreen Laptop (4GB/256GB SSD/Windows10/MS Office 2019/Lenovo Digital Pen Stylus/HD 720p Camera/Graphite Grey/1.5Kg) 81X100NCIN,"49,350",4.1 out of 5 stars,63,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A07357921JSXSF2TYZ0BW&url=%2FLenovo-Touchscreen-Windows10-Graphite-81X100NCIN%2Fdp%2FB08JCNW4CP%2Fref%3Dsr_1_182_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416978%26sr%3D8-182-spons%26psc%3D1&qualifier=1627416978&id=2085489617748086&widgetName=sp_btf
"ASUS VivoBook 14 (2020) Intel Core i5-1035G1 10th Gen 14-inch (35.56 cms) FHD T&L Laptop (8GB/1TB HDD + 256GB SSD/2GB GeForce MX130 Graphics/Windows 10/MS Office 2019/Silver/1.6 kg), X415JF-EK522TS","55,990",3.9 out of 5 stars,64,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A026505419CIE5P77UBTQ&url=%2FASUS-VivoBook-i5-1035G1-Graphics-X415JF-EK522TS%2Fdp%2FB08JMMP9XJ%2Fref%3Dsr_1_177_sspa%3Fdchild%3D1%26keywords%3Dlaptop%26qid%3D1627416982%26sr%3D8-177-spons%26psc%3D1&qualifier=1627416982&id=4351891498341159&widgetName=sp_atf_next
